time,actor,id,durationOrDestinationId
2024,S,1,7
2026,T,678,-1
2026,T,678,2
2026,S,2,16
2031,T,679,-1
2031,T,679,0
2031,S,0,7
2035,T,680,-1
2035,T,680,1
2035,S,1,5
2036,T,681,-1
2036,T,681,3
2036,S,3,11
2038,T,682,-1
2038,T,682,0
2038,S,0,16
2039,T,683,-1
2039,T,683,4
2039,S,4,6
2043,T,684,-1
2043,T,684,2
2043,S,2,10
2044,T,685,-1
2044,T,685,1
2044,S,1,11
2045,T,686,-1
2045,T,686,4
2045,S,4,6
2048,T,687,-1
2048,T,687,3
2048,S,3,16
2051,T,688,-1
2051,T,688,4
2051,S,4,8
2055,T,689,-1
2055,T,689,2
2055,S,2,6
2056,T,690,-1
2056,T,690,1
2056,S,1,6
2059,T,691,-1
2059,T,691,0
2059,S,0,16
2061,T,692,-1
2061,T,692,2
2061,S,2,10
2065,T,693,-1
2065,T,693,1
2065,S,1,11
2070,T,694,-1
2070,T,694,3
2070,S,3,6
2072,T,695,-1
2072,T,695,2
2072,S,2,15
2073,T,696,-1
2073,T,696,4
2073,S,4,13
2078,T,697,-1
2078,T,697,3
2078,S,3,14
2080,T,698,-1
2080,T,698,0
2080,S,0,16
2081,T,699,-1
2081,T,699,1
2081,S,1,5
2082,T,700,-1
2082,T,700,1
2083,T,701,-1
2083,T,701,2
2086,S,1,12
2087,T,702,-1
2087,S,2,9
2087,T,702,4
2087,S,4,16
2092,T,703,-1
2092,T,703,3
2092,S,3,13
2097,T,704,-1
2097,T,704,2
2097,S,2,14
2099,T,705,-1
2099,T,705,1
2099,S,1,12
2100,T,706,-1
2100,T,706,0
2100,S,0,16
2104,T,707,-1
2104,T,707,4
2104,S,4,10
2106,T,708,-1
2106,T,708,3
2106,S,3,16
2111,T,709,-1
2111,T,709,1
2111,S,1,6
2114,T,710,-1
2114,T,710,2
2114,S,2,8
2118,T,711,-1
2118,T,711,1
2118,S,1,16
2120,T,712,-1
2120,T,712,0
2120,S,0,16
2122,T,713,-1
2122,T,713,3
2122,S,3,13
2124,T,714,-1
2124,T,714,2
2124,S,2,10
2129,T,715,-1
2129,T,715,4
2129,S,4,15
2132,T,716,-1
2132,T,716,0
2136,S,0,13
2137,T,717,-1
2137,T,717,2
2137,S,2,7
2142,T,718,-1
2142,T,718,3
2142,S,3,9
2143,T,719,-1
2143,T,719,1
2143,S,1,6
2147,T,720,-1
2147,T,720,2
2147,S,2,13
2148,T,721,-1
2148,T,721,4
2148,S,4,7
2152,T,722,-1
2152,T,722,1
2152,S,1,12
2153,T,723,-1
2153,T,723,0
2153,S,0,10
2154,T,724,-1
2154,T,724,3
2154,S,3,11
2158,T,725,-1
2158,T,725,4
2158,S,4,9
2162,T,726,-1
2162,T,726,2
2162,S,2,9
2167,T,727,-1
2167,T,727,1
2167,S,1,12
2171,T,728,-1
2171,T,728,0
2171,S,0,13
2176,T,729,-1
2176,T,729,2
2176,S,2,15
2177,T,730,-1
2177,T,730,3
2177,S,3,6
2179,T,731,-1
2179,T,731,1
2179,S,1,16
2184,T,732,-1
2184,T,732,3
2184,S,3,13
2187,T,733,-1
2187,T,733,0
2187,S,0,16
2190,T,734,-1
2190,T,734,4
2190,S,4,12
2191,T,735,-1
2191,T,735,2
2191,S,2,5
2196,T,736,-1
2196,T,736,1
2196,S,1,10
2201,T,737,-1
2201,T,737,2
2201,S,2,13
2205,T,738,-1
2205,T,738,0
2205,S,0,14
2208,T,739,-1
2208,T,739,3
2208,S,3,5
2209,T,740,-1
2209,T,740,1
2209,S,1,11
2212,T,741,-1
2212,T,741,4
2212,S,4,15
2216,T,742,-1
2216,T,742,2
2216,S,2,14
2218,T,743,-1
2218,T,743,3
2218,S,3,13
2219,T,744,-1
2219,T,744,0
2219,S,0,15
2224,T,745,-1
2224,T,745,1
2224,S,1,15
2229,T,746,-1
2229,T,746,4
2229,S,4,5
2231,T,747,-1
2231,T,747,3
2231,S,3,6
2234,T,748,-1
2234,T,748,0
2234,S,0,11
2235,T,749,-1
2235,T,749,2
2235,S,2,6
2237,T,750,-1
2237,T,750,3
2237,S,3,8
2241,T,751,-1
2241,T,751,2
2241,S,2,14
2245,T,752,-1
2245,T,752,1
2245,S,1,12
2250,T,753,-1
2250,T,753,0
2250,S,0,11
2254,T,754,-1
2254,T,754,3
2254,S,3,16
2256,T,755,-1
2256,T,755,2
2256,S,2,13
2261,T,756,-1
2261,T,756,0
2261,S,0,15
2262,T,757,-1
2262,T,757,1
2262,S,1,14
2266,T,758,-1
2266,T,758,4
2266,S,4,9
2269,T,759,-1
2269,T,759,2
2269,S,2,6
2274,T,760,-1
2274,T,760,3
2274,S,3,10
2278,T,761,-1
2278,T,761,1
2278,S,1,13
2282,T,762,-1
2282,T,762,0
2282,S,0,15
2287,T,763,-1
2287,T,763,2
2287,S,2,12
2290,T,764,-1
2290,T,764,3
2290,S,3,8
2294,T,765,-1
2294,T,765,1
2294,S,1,15
2295,T,766,-1
2295,T,766,4
2295,S,4,9
2298,T,767,-1
2298,T,767,3
2298,S,3,7
2302,T,768,-1
2302,T,768,2
2302,S,2,8
2305,T,769,-1
2305,T,769,3
2305,S,3,6
2307,T,770,-1
2307,T,770,0
2307,S,0,15
2309,T,771,-1
2309,T,771,1
2309,S,1,12
2314,T,772,-1
2314,T,772,3
2314,S,3,11
2316,T,773,-1
2316,T,773,2
2316,S,2,14
2318,T,774,-1
2318,T,774,4
2318,S,4,6
2320,T,775,-1
2320,T,775,4
2324,S,4,8
2325,T,776,-1
2325,T,776,0
2325,S,0,12
2328,T,777,-1
2328,T,777,1
2328,S,1,9
2331,T,778,-1
2331,T,778,3
2331,S,3,7
2332,T,779,-1
2332,T,779,2
2332,S,2,13
2337,T,780,-1
2337,T,780,0
2337,S,0,15
2342,T,781,-1
2342,T,781,1
2342,S,1,10
2346,T,782,-1
2346,T,782,3
2346,S,3,13
2350,T,783,-1
2350,T,783,2
2350,S,2,10
2351,T,784,-1
2351,T,784,4
2351,S,4,5
2356,T,785,-1
2356,T,785,0
2356,S,0,11
2359,T,786,-1
2359,T,786,1
2359,S,1,7
2364,T,787,-1
2364,T,787,3
2364,S,3,10
2367,T,788,-1
2367,T,788,2
2367,S,2,15
2372,T,789,-1
2372,T,789,1
2372,S,1,6
2376,T,790,-1
2376,T,790,0
2376,S,0,7
2379,T,791,-1
2379,T,791,1
2379,S,1,9
2380,T,792,-1
2380,T,792,3
2380,S,3,5
2381,T,793,-1
2381,T,793,4
2381,S,4,15
2386,T,794,-1
2386,T,794,3
2386,S,3,13
2388,T,795,-1
2388,T,795,1
2388,S,1,13
2390,T,796,-1
2390,T,796,2
2390,S,2,14
2395,T,797,-1
2395,T,797,0
2395,S,0,13
2398,T,798,-1
2398,T,798,4
2398,S,4,15
2402,T,799,-1
2402,T,799,3
2402,S,3,13
2405,T,800,-1
2405,T,800,1
2405,S,1,13
2407,T,801,-1
2407,T,801,2
2407,S,2,14
2411,T,802,-1
2411,T,802,0
2411,S,0,12
2413,T,803,-1
2413,T,803,4
2413,S,4,9
2414,T,804,-1
2414,T,804,1
2418,S,1,7
2419,T,805,-1
2419,T,805,3
2419,S,3,16
2424,T,806,-1
2424,T,806,0
2424,S,0,13
2428,T,807,-1
2428,T,807,2
2428,S,2,9
2429,T,808,-1
2429,T,808,1
2429,S,1,11
2431,T,809,-1
2431,T,809,4
2431,S,4,16
2435,T,810,-1
2435,T,810,3
2435,S,3,11
2437,T,811,-1
2437,T,811,2
2437,S,2,8
2442,T,812,-1
2442,T,812,0
2442,S,0,11
2444,T,813,-1
2444,T,813,1
2444,S,1,5
2445,T,814,-1
2445,T,814,2
2445,S,2,10
2447,T,815,-1
2447,T,815,3
2447,S,3,5
2452,T,816,-1
2452,T,816,1
2452,S,1,5
2453,T,817,-1
2453,T,817,0
2453,S,0,8
2456,T,818,-1
2456,T,818,2
2456,S,2,11
2459,T,819,-1
2459,T,819,1
2459,S,1,9
2460,T,820,-1
2460,T,820,3
2460,S,3,6
2462,T,821,-1
2462,T,821,0
2462,S,0,13
2463,T,822,-1
2463,T,822,4
2463,S,4,15
2467,T,823,-1
2467,T,823,3
2467,S,3,8
2470,T,824,-1
2470,T,824,2
2470,S,2,7
2471,T,825,-1
2471,T,825,1
2471,S,1,14
2472,T,826,-1
2472,T,826,2
2477,T,827,-1
2477,S,2,7
2477,T,827,3
2477,S,3,10
2479,T,828,-1
2479,T,828,0
2479,S,0,12
2483,T,829,-1
2483,T,829,4
2483,S,4,11
2484,T,830,-1
2484,T,830,2
2484,S,2,7
2489,T,831,-1
2489,T,831,3
2489,S,3,10
2492,T,832,-1
2492,T,832,1
2492,S,1,8
2495,T,833,-1
2495,T,833,2
2495,S,2,7
2498,T,834,-1
2498,T,834,0
2498,S,0,13
2502,T,835,-1
2502,T,835,2
2502,S,2,16
2506,T,836,-1
2506,T,836,1
2506,S,1,5
2511,T,837,-1
2511,T,837,3
2511,S,3,14
2513,T,838,-1
2513,T,838,1
2513,S,1,9
2515,T,839,-1
2515,T,839,0
2515,S,0,12
2520,T,840,-1
2520,T,840,2
2520,S,2,5
2521,T,841,-1
2521,T,841,4
2521,S,4,16
2525,T,842,-1
2525,T,842,3
2525,S,3,8
2528,T,843,-1
2528,T,843,0
2528,S,0,8
2529,T,844,-1
2529,T,844,1
2529,S,1,9
2531,T,845,-1
2531,T,845,2
2531,S,2,6
2534,T,846,-1
2534,T,846,3
2534,S,3,13
2539,T,847,-1
2539,T,847,1
2539,S,1,9
2541,T,848,-1
2541,T,848,2
2541,S,2,6
2545,T,849,-1
2545,T,849,0
2545,S,0,9
2546,T,850,-1
2546,T,850,4
2546,S,4,6
2548,T,851,-1
2548,T,851,3
2548,S,3,5
2549,T,852,-1
2549,T,852,1
2549,S,1,12
2553,T,853,-1
2553,T,853,2
2553,S,2,11
2555,T,854,-1
2555,T,854,0
2555,S,0,13
2559,T,855,-1
2559,T,855,3
2559,S,3,5
2564,T,856,-1
2564,T,856,2
2564,S,2,8
2569,T,857,-1
2569,T,857,0
2569,S,0,15
2572,T,858,-1
2572,T,858,2
2572,S,2,7
2574,T,859,-1
2574,T,859,1
2574,S,1,13
2576,T,860,-1
2576,T,860,3
2576,S,3,16
2581,T,861,-1
2581,T,861,2
2581,S,2,8
2583,T,862,-1
2583,T,862,4
2583,S,4,12
2585,T,863,-1
2585,T,863,0
2585,S,0,14
2586,T,864,-1
2586,T,864,2
2589,T,865,-1
2589,T,865,1
2589,S,1,9
2589,S,2,16
2590,T,866,-1
2590,T,866,4
2594,T,867,-1
2594,T,867,3
2594,S,3,13
2595,S,4,5
2598,T,868,-1
2598,T,868,1
2598,S,1,11
2599,T,869,-1
2599,T,869,0
2599,S,0,5
2604,T,870,-1
2604,T,870,0
2604,S,0,13
2608,T,871,-1
2608,T,871,2
2608,S,2,13
2610,T,872,-1
2610,T,872,1
2610,S,1,10
2611,T,873,-1
2611,T,873,3
2611,S,3,11
2612,T,874,-1
2612,T,874,4
2612,S,4,16
2616,T,875,-1
2616,T,875,4
2621,T,876,-1
2621,T,876,1
2621,S,1,14
2622,T,877,-1
2622,T,877,3
2622,S,3,13
2623,T,878,-1
2623,T,878,0
2623,S,0,16
2624,T,879,-1
2624,T,879,2
2624,S,2,13
2626,T,880,-1
2626,T,880,0
2628,S,4,15
2629,T,881,-1
2629,T,881,4
2632,T,882,-1
2632,T,882,3
2634,T,883,-1
2634,T,883,1
2635,T,884,-1
2635,S,1,6
2635,S,3,14
2635,T,884,1
2638,T,885,-1
2638,T,885,2
2638,S,2,14
2639,S,0,5
2641,S,1,15
2642,T,886,-1
2642,T,886,1
2643,S,4,5
2644,T,887,-1
2644,T,887,0
2644,S,0,15
2647,T,888,-1
2647,T,888,2
2651,T,889,-1
2651,T,889,3
2651,S,3,15
2652,S,2,9
2656,T,890,-1
2656,T,890,4
2656,S,4,8
2656,S,1,12
2659,T,891,-1
2659,T,891,0
2659,S,0,15
2664,T,892,-1
2664,T,892,2
2664,S,2,15
2667,T,893,-1
2667,T,893,3
2667,S,3,15
2672,T,894,-1
2672,T,894,1
2672,S,1,11
2677,T,895,-1
2677,T,895,0
2677,S,0,5
2680,T,896,-1
2680,T,896,2
2680,S,2,9
2685,T,897,-1
2685,T,897,1
2685,S,1,10
2688,T,898,-1
2688,T,898,0
2688,S,0,9
2693,T,899,-1
2693,T,899,3
2693,S,3,7
2697,T,900,-1
2697,T,900,1
2697,S,1,9
2700,T,901,-1
2700,T,901,2
2700,S,2,11
2702,T,902,-1
2702,T,902,3
2702,S,3,5
2706,T,903,-1
2706,T,903,1
2706,S,1,13
2711,T,904,-1
2711,T,904,0
2711,S,0,14
2716,T,905,-1
2716,T,905,3
2716,S,3,9
2719,T,906,-1
2719,T,906,2
2719,S,2,16
2724,T,907,-1
2724,T,907,1
2724,S,1,10
2726,T,908,-1
2726,T,908,3
2726,S,3,11
2729,T,909,-1
2729,T,909,0
2729,S,0,7
2732,T,910,-1
2732,T,910,4
2732,S,4,13
2736,T,911,-1
2736,T,911,1
2736,S,1,9
2740,T,912,-1
2740,T,912,0
2740,S,0,16
2741,T,913,-1
2741,T,913,3
2741,S,3,11
2745,T,914,-1
2745,T,914,1
2745,S,1,13
2747,T,915,-1
2747,T,915,2
2747,S,2,14
2749,T,916,-1
2749,T,916,4
2749,S,4,11
2752,T,917,-1
2752,T,917,3
2752,S,3,5
2753,T,918,-1
2753,T,918,1
2755,T,919,-1
2755,T,919,2
2756,T,920,-1
2756,T,920,0
2756,S,0,10
2757,T,921,-1
2757,T,921,3
2757,S,3,16
2758,S,1,9
2759,T,922,-1
2759,T,922,0
2761,S,2,6
2764,T,923,-1
2764,T,923,4
2764,S,4,5
2766,S,0,5
2769,T,924,-1
2769,T,924,2
2769,S,2,14
2771,T,925,-1
2771,T,925,0
2771,S,0,9
2772,T,926,-1
2772,T,926,1
2772,S,1,9
2777,T,927,-1
2777,T,927,3
2777,S,3,7
2779,T,928,-1
2779,T,928,4
2779,S,4,8
2780,T,929,-1
2780,T,929,0
2780,S,0,11
2783,T,930,-1
2783,T,930,2
2783,S,2,15
2784,T,931,-1
2784,T,931,1
2784,S,1,11
2789,T,932,-1
2789,T,932,3
2789,S,3,6
2793,T,933,-1
2793,T,933,0
2793,S,0,16
2798,T,934,-1
2798,T,934,1
2798,S,1,10
2800,T,935,-1
2800,T,935,3
2800,S,3,14
2801,T,936,-1
2801,T,936,2
2801,S,2,13
2804,T,937,-1
2804,T,937,4
2804,S,4,5
2808,T,938,-1
2808,T,938,1
2808,S,1,11
2812,T,939,-1
2812,T,939,0
2812,S,0,9
2814,T,940,-1
2814,T,940,3
2814,S,3,14
2817,T,941,-1
2817,T,941,2
2817,S,2,5
2818,T,942,-1
2818,T,942,4
2818,S,4,10
2820,T,943,-1
2820,T,943,1
2820,S,1,16
2822,T,944,-1
2822,T,944,0
2822,S,0,11
2826,T,945,-1
2826,T,945,2
2826,S,2,9
2829,T,946,-1
2829,T,946,3
2829,S,3,5
2834,T,947,-1
2834,T,947,3
2834,S,3,12
2836,T,948,-1
2836,T,948,1
2836,S,1,13
2840,T,949,-1
2840,T,949,2
2840,S,2,12
2842,T,950,-1
2842,T,950,0
2842,S,0,14
2843,T,951,-1
2843,T,951,4
2843,S,4,5
2844,T,952,-1
2844,T,952,4
2846,T,953,-1
2846,T,953,3
2846,S,3,14
2848,T,954,-1
2848,S,4,5
2848,T,954,1
2849,S,1,15
2850,T,955,-1
2850,T,955,4
2853,T,956,-1
2853,S,4,10
2853,T,956,2
2853,S,2,11
2858,T,957,-1
2858,T,957,0
2858,S,0,10
2862,T,958,-1
2862,T,958,3
2862,S,3,12
2864,T,959,-1
2864,T,959,1
2864,S,1,13
2868,T,960,-1
2868,T,960,0
2868,S,0,7
2869,T,961,-1
2869,T,961,2
2869,S,2,10
2871,T,962,-1
2871,T,962,4
2871,S,4,16
2872,T,963,-1
2872,T,963,3
2874,S,3,15
2877,T,964,-1
2877,T,964,0
2877,S,0,16
2879,T,965,-1
2879,T,965,1
2879,S,1,6
2884,T,966,-1
2884,T,966,2
2884,S,2,9
2886,T,967,-1
2886,T,967,1
2886,S,1,5
2888,T,968,-1
2888,T,968,4
2888,S,4,6
2892,T,969,-1
2892,T,969,1
2892,S,1,7
2895,T,970,-1
2895,T,970,3
2895,S,3,14
2900,T,971,-1
2900,T,971,1
2900,S,1,5
2904,T,972,-1
2904,T,972,0
2904,S,0,7
2908,T,973,-1
2908,T,973,2
2908,S,2,10
2912,T,974,-1
2912,T,974,1
2912,S,1,13
2914,T,975,-1
2914,T,975,3
2914,S,3,9
2917,T,976,-1
2917,T,976,0
2917,S,0,5
2921,T,977,-1
2921,T,977,2
2921,S,2,7
2923,T,978,-1
2923,T,978,3
2923,S,3,6
2926,T,979,-1
2926,T,979,1
2926,S,1,14
2927,T,980,-1
2927,T,980,0
2927,S,0,12
2929,T,981,-1
2929,T,981,3
2929,S,3,12
2934,T,982,-1
2934,T,982,2
2934,S,2,14
2937,T,983,-1
2937,T,983,4
2937,S,4,15
2938,T,984,-1
2938,T,984,3
2940,T,985,-1
2940,T,985,0
2940,S,0,13
2941,S,3,5
2943,T,986,-1
2943,T,986,1
2943,S,1,7
2945,T,987,-1
2945,T,987,2
2946,T,988,-1
2946,T,988,3
2946,S,3,6
2948,S,2,16
2949,T,989,-1
2949,T,989,1
2950,S,1,11
2952,T,990,-1
2952,T,990,3
2952,S,3,12
2955,T,991,-1
2955,T,991,0
2955,S,0,14
2959,T,992,-1
2959,T,992,4
2959,S,4,10
2964,T,993,-1
2964,T,993,1
2964,S,1,13
2969,T,994,-1
2969,T,994,3
2969,S,3,7
2974,T,995,-1
2974,T,995,0
2974,S,0,7
2979,T,996,-1
2979,T,996,2
2979,S,2,5
2983,T,997,-1
2983,T,997,1
2983,S,1,10
2985,T,998,-1
2985,T,998,2
2985,S,2,8
2988,T,999,-1
2988,T,999,0
2988,S,0,16
